"id","id","category_id","attribute_key","attribute_value","language","created_at","updated_at","created_by","updated_by"
892,5331,892,meta_title,"Health/Sexual Wellness/Performance Enh, Dosis, Efek Samping - Halodoc",bahasa_indonesia,"2024-06-27 12:56:48","2024-06-27 12:56:48",CC Token,CC Token
892,5330,892,name,Health/Sexual Wellness/Performance Enhancement,bahasa_indonesia,"2024-06-27 12:56:48","2024-06-27 12:56:48",CC Token,CC Token
892,5329,892,name,Health/Sexual Wellness/Performance Enhancement,english,"2024-06-27 12:56:48","2024-06-27 12:56:48",CC Token,CC Token
892,5333,892,seo_url,"",bahasa_indonesia,"2024-06-27 12:56:48","2024-06-27 12:56:48",CC Token,CC Token
892,5335,892,shopee_category_ids,"100143",bahasa_indonesia,"2024-06-27 12:56:48","2024-06-27 12:56:48",CC Token,CC Token
982,5824,982,meta_description,Temukan obat Women Clothes/Maternity Wear/Maternity Bottoms paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
982,5828,982,meta_keywords,Produk Women Clothes/Maternity Wear/Maternity Bottoms Obat Perawatan Halodoc,bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
982,5827,982,name,Women Clothes/Maternity Wear/Maternity Bottoms,bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
982,5826,982,name,Women Clothes/Maternity Wear/Maternity Bottoms,english,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
982,5825,982,shopee_category_ids,"100398",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
824,4989,824,meta_description,"Temukan obat Health/Medical Supplies/Health Monitors & Tests/Blood Glucose Monitors paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
824,4992,824,meta_keywords,Produk Health/Medical Supplies/Health Monitors & Tests/Blood Glucose Monitors Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
824,4990,824,name,Health/Medical Supplies/Health Monitors & Tests/Blood Glucose Monitors,bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
824,4991,824,name,Health/Medical Supplies/Health Monitors & Tests/Blood Glucose Monitors,english,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
824,4988,824,shopee_category_ids,"100421",bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
825,4994,825,meta_description,"Temukan obat Health/Medical Supplies/Health Monitors & Tests/Pulse Oximeters paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
825,4997,825,meta_keywords,Produk Health/Medical Supplies/Health Monitors & Tests/Pulse Oximeters Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
825,4995,825,name,Health/Medical Supplies/Health Monitors & Tests/Pulse Oximeters,bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
825,4996,825,name,Health/Medical Supplies/Health Monitors & Tests/Pulse Oximeters,english,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
825,4993,825,shopee_category_ids,"100422",bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
826,4999,826,meta_description,"Temukan obat Health/Medical Supplies/Health Monitors & Tests/Thermometers paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
826,5002,826,meta_keywords,Produk Health/Medical Supplies/Health Monitors & Tests/Thermometers Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
826,5000,826,name,Health/Medical Supplies/Health Monitors & Tests/Thermometers,bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
826,5001,826,name,Health/Medical Supplies/Health Monitors & Tests/Thermometers,english,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
826,4998,826,shopee_category_ids,"100423",bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
827,5004,827,meta_description,"Temukan obat Health/Medical Supplies/Health Monitors & Tests/Others paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
827,5007,827,meta_keywords,Produk Health/Medical Supplies/Health Monitors & Tests/Others Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
827,5005,827,name,Health/Medical Supplies/Health Monitors & Tests/Others,bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
827,5006,827,name,Health/Medical Supplies/Health Monitors & Tests/Others,english,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
827,5003,827,shopee_category_ids,"100424",bahasa_indonesia,"2024-06-24 11:02:17","2024-06-24 11:02:17",Dev,Dev
829,5014,829,meta_description,"Temukan obat Health/Medical Supplies/First Aid Supplies/Plasters & Bandages paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
829,5017,829,meta_keywords,Produk Health/Medical Supplies/First Aid Supplies/Plasters & Bandages Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
829,5015,829,name,Health/Medical Supplies/First Aid Supplies/Plasters & Bandages,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
829,5016,829,name,Health/Medical Supplies/First Aid Supplies/Plasters & Bandages,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
829,5013,829,shopee_category_ids,"100425",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
830,5019,830,meta_description,"Temukan obat Health/Medical Supplies/First Aid Supplies/First Aid Accessories paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
830,5022,830,meta_keywords,Produk Health/Medical Supplies/First Aid Supplies/First Aid Accessories Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
830,5020,830,name,Health/Medical Supplies/First Aid Supplies/First Aid Accessories,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
830,5021,830,name,Health/Medical Supplies/First Aid Supplies/First Aid Accessories,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
830,5018,830,shopee_category_ids,"100426",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
831,5024,831,meta_description,"Temukan obat Health/Medical Supplies/First Aid Supplies/Ointments & Creams paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
831,5027,831,meta_keywords,Produk Health/Medical Supplies/First Aid Supplies/Ointments & Creams Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
831,5025,831,name,Health/Medical Supplies/First Aid Supplies/Ointments & Creams,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
831,5026,831,name,Health/Medical Supplies/First Aid Supplies/Ointments & Creams,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
831,5023,831,shopee_category_ids,"100427",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
832,5029,832,meta_description,"Temukan obat Health/Medical Supplies/First Aid Supplies/Medical Antiseptics & Disinfectants paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
832,5032,832,meta_keywords,Produk Health/Medical Supplies/First Aid Supplies/Medical Antiseptics & Disinfectants Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
832,5030,832,name,Health/Medical Supplies/First Aid Supplies/Medical Antiseptics & Disinfectants,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
832,5031,832,name,Health/Medical Supplies/First Aid Supplies/Medical Antiseptics & Disinfectants,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
832,5028,832,shopee_category_ids,"100428",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
837,5054,837,meta_description,"Temukan obat Health/Personal Care/Eye Care/Lens Solutions & Eyedrops paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
837,5057,837,meta_keywords,Produk Health/Personal Care/Eye Care/Lens Solutions & Eyedrops Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
837,5055,837,name,Health/Personal Care/Eye Care/Lens Solutions & Eyedrops,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
837,5056,837,name,Health/Personal Care/Eye Care/Lens Solutions & Eyedrops,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
837,5053,837,shopee_category_ids,"100436",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
838,5059,838,meta_description,"Temukan obat Health/Personal Care/Eye Care/Others paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
838,5062,838,meta_keywords,Produk Health/Personal Care/Eye Care/Others Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
838,5060,838,name,Health/Personal Care/Eye Care/Others,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
838,5061,838,name,Health/Personal Care/Eye Care/Others,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
838,5058,838,shopee_category_ids,"100437",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
981,5819,981,meta_description,Temukan obat Health/Personal Care/Oral Care/Toothpastes paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
981,5823,981,meta_keywords,Produk Health/Personal Care/Oral Care/Toothpastes Obat Perawatan Halodoc,bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
981,5822,981,name,Health/Personal Care/Oral Care/Toothpastes,bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
981,5821,981,name,Health/Personal Care/Oral Care/Toothpastes,english,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
981,5820,981,shopee_category_ids,"100440",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
840,5069,840,meta_description,"Temukan obat Health/Personal Care/Oral Care/Dental Floss paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
840,5072,840,meta_keywords,Produk Health/Personal Care/Oral Care/Dental Floss Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
840,5070,840,name,Health/Personal Care/Oral Care/Dental Floss,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
840,5071,840,name,Health/Personal Care/Oral Care/Dental Floss,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
840,5068,840,shopee_category_ids,"100441",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
841,5074,841,meta_description,"Temukan obat Health/Personal Care/Oral Care/Mouth Wash paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
841,5077,841,meta_keywords,Produk Health/Personal Care/Oral Care/Mouth Wash Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
841,5075,841,name,Health/Personal Care/Oral Care/Mouth Wash,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
841,5076,841,name,Health/Personal Care/Oral Care/Mouth Wash,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
841,5073,841,shopee_category_ids,"100442",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
842,5079,842,meta_description,"Temukan obat Health/Personal Care/Oral Care/Denture Care paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
842,5082,842,meta_keywords,Produk Health/Personal Care/Oral Care/Denture Care Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
842,5080,842,name,Health/Personal Care/Oral Care/Denture Care,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
842,5081,842,name,Health/Personal Care/Oral Care/Denture Care,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
842,5078,842,shopee_category_ids,"100443",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
843,5084,843,meta_description,"Temukan obat Health/Personal Care/Oral Care/Others paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
843,5087,843,meta_keywords,Produk Health/Personal Care/Oral Care/Others Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
843,5085,843,name,Health/Personal Care/Oral Care/Others,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
843,5086,843,name,Health/Personal Care/Oral Care/Others,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
843,5083,843,shopee_category_ids,"100446",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
844,5089,844,meta_description,"Temukan obat Health/Personal Care/Feminine Care/Sanitary Napkins & Panty Liners paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
844,5092,844,meta_keywords,Produk Health/Personal Care/Feminine Care/Sanitary Napkins & Panty Liners Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
844,5090,844,name,Health/Personal Care/Feminine Care/Sanitary Napkins & Panty Liners,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
844,5091,844,name,Health/Personal Care/Feminine Care/Sanitary Napkins & Panty Liners,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
844,5088,844,shopee_category_ids,"100447",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
999,5909,999,meta_description,Temukan obat Health/Personal Care/Feminine Care/Tampons paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
999,5913,999,meta_keywords,Produk Health/Personal Care/Feminine Care/Tampons Obat Perawatan Halodoc,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
999,5912,999,name,Health/Personal Care/Feminine Care/Tampons,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
999,5911,999,name,Health/Personal Care/Feminine Care/Tampons,english,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
999,5910,999,shopee_category_ids,"100448",bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
845,5094,845,meta_description,"Temukan obat Health/Personal Care/Feminine Care/Pregnancy & Fertility Tests paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
845,5097,845,meta_keywords,Produk Health/Personal Care/Feminine Care/Pregnancy & Fertility Tests Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
845,5095,845,name,Health/Personal Care/Feminine Care/Pregnancy & Fertility Tests,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
845,5096,845,name,Health/Personal Care/Feminine Care/Pregnancy & Fertility Tests,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
845,5093,845,shopee_category_ids,"100449",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
846,5099,846,meta_description,"Temukan obat Health/Personal Care/Feminine Care/Feminine Wash paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
846,5102,846,meta_keywords,Produk Health/Personal Care/Feminine Care/Feminine Wash Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
846,5100,846,name,Health/Personal Care/Feminine Care/Feminine Wash,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
846,5101,846,name,Health/Personal Care/Feminine Care/Feminine Wash,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
846,5098,846,shopee_category_ids,"100451",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
1002,5924,1002,meta_description,Temukan obat Health/Personal Care/Feminine Care/Vaginal Cream paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1002,5928,1002,meta_keywords,Produk Health/Personal Care/Feminine Care/Vaginal Cream Obat Perawatan Halodoc,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1002,5927,1002,name,Health/Personal Care/Feminine Care/Vaginal Cream,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1002,5926,1002,name,Health/Personal Care/Feminine Care/Vaginal Cream,english,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1002,5925,1002,shopee_category_ids,"100452",bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
951,5669,951,meta_description,Temukan obat Health/Personal Care/Feminine Care/Others paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
951,5673,951,meta_keywords,Produk Health/Personal Care/Feminine Care/Others Obat Perawatan Halodoc,bahasa_indonesia,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
951,5672,951,name,Health/Personal Care/Feminine Care/Others,bahasa_indonesia,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
951,5671,951,name,Health/Personal Care/Feminine Care/Others,english,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
951,5670,951,shopee_category_ids,"100453",bahasa_indonesia,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
968,5754,968,meta_description,"Temukan obat Mobile & Gadgets/Accessories/Cases, Covers, & Skins/Others paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
968,5758,968,meta_keywords,"Produk Mobile & Gadgets/Accessories/Cases, Covers, & Skins/Others Obat Perawatan Halodoc",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
968,5757,968,name,"Mobile & Gadgets/Accessories/Cases, Covers, & Skins/Others",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
968,5756,968,name,"Mobile & Gadgets/Accessories/Cases, Covers, & Skins/Others",english,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
968,5755,968,shopee_category_ids,"100491",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
852,5129,852,meta_description,"Temukan obat Men Bags/Wallets/Coin Holders & Purses paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
852,5132,852,meta_keywords,Produk Men Bags/Wallets/Coin Holders & Purses Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
852,5130,852,name,Men Bags/Wallets/Coin Holders & Purses,bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
852,5131,852,name,Men Bags/Wallets/Coin Holders & Purses,english,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
852,5128,852,shopee_category_ids,"100609",bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
1003,5929,1003,meta_description,Temukan obat Beauty/Beauty Sets & Packages paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1003,5933,1003,meta_keywords,Produk Beauty/Beauty Sets & Packages Obat Perawatan Halodoc,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1003,5932,1003,name,Beauty/Beauty Sets & Packages,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1003,5931,1003,name,Beauty/Beauty Sets & Packages,english,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1003,5930,1003,shopee_category_ids,"100665",bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
873,5234,873,meta_description,"Temukan obat Beauty/Others paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
873,5237,873,meta_keywords,Produk Beauty/Others Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
873,5235,873,name,Beauty/Others,bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
873,5236,873,name,Beauty/Others,english,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
873,5233,873,shopee_category_ids,"100666",bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
887,5304,887,meta_description,"Temukan obat Mom & Baby/Others paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
887,5307,887,meta_keywords,Produk Mom & Baby/Others Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
887,5305,887,name,Mom & Baby/Others,bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
887,5306,887,name,Mom & Baby/Others,english,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
887,5303,887,shopee_category_ids,"100686",bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
983,5829,983,meta_description,"Temukan obat Home & Living/Hand Warmers, Hot Water Bags & Ice Bags paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
983,5833,983,meta_keywords,"Produk Home & Living/Hand Warmers, Hot Water Bags & Ice Bags Obat Perawatan Halodoc",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
983,5832,983,name,"Home & Living/Hand Warmers, Hot Water Bags & Ice Bags",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
983,5831,983,name,"Home & Living/Hand Warmers, Hot Water Bags & Ice Bags",english,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
983,5830,983,shopee_category_ids,"100712",bahasa_indonesia,"2025-06-20 15:54:10","2025-06-20 15:54:10",Dev,Dev
950,5664,950,meta_description,Temukan obat Food & Beverages/Baking Needs/Baking Flavoring paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
950,5668,950,meta_keywords,Produk Food & Beverages/Baking Needs/Baking Flavoring Obat Perawatan Halodoc,bahasa_indonesia,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
950,5667,950,name,Food & Beverages/Baking Needs/Baking Flavoring,bahasa_indonesia,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
950,5666,950,name,Food & Beverages/Baking Needs/Baking Flavoring,english,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
950,5665,950,shopee_category_ids,"100812",bahasa_indonesia,"2025-06-20 15:54:09","2025-06-20 15:54:09",Dev,Dev
853,5134,853,meta_description,"Temukan obat Food & Beverages/Breakfast Cereals & Spread/Honey & Maple Syrups paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
853,5137,853,meta_keywords,Produk Food & Beverages/Breakfast Cereals & Spread/Honey & Maple Syrups Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
853,5135,853,name,Food & Beverages/Breakfast Cereals & Spread/Honey & Maple Syrups,bahasa_indonesia,"2024-06-24 11:02:19","2024-06-24 11:02:19",Dev,Dev
