"id","demand_zone_id","zone_id","status","name","created_at","updated_at","created_by","updated_by"
2305,22,261,active,Batang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2306,22,262,active,Blora Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2307,22,263,active,Bojonegoro West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2308,22,264,active,Grobogan Kabupaten East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2309,22,265,active,Grobogan Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2310,22,266,active,Jepara North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2311,22,267,active,Kendal Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2312,22,268,active,Labuhan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2313,22,269,active,Pandeglang Kabupaten North East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2314,22,270,active,Lamongan Kabupaten North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2315,22,271,active,Lamongan Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2316,22,272,active,Pati Kabupaten North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2317,22,273,active,Pati Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2318,22,274,active,Rembang Kabupaten East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2319,22,275,active,Sampang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2320,22,276,active,Sumenep,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2321,22,277,active,Tuban,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2322,22,278,active,Takalar,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2323,22,279,active,Jeneponto,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2324,22,280,active,Bantaeng,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2325,22,281,active,Bulukumba,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2326,22,282,active,Sinjai,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2327,22,283,active,Bone,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2328,22,284,active,Takalar Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2329,22,285,active,Gowa Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2330,22,286,active,Barru,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2331,22,287,active,Soppeng,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2332,22,288,active,Wajo,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2333,22,289,active,Pinrang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2334,22,290,active,Enrekang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2335,22,291,active,Polewali Mandar,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2336,22,292,active,Tana Toraja,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2337,22,293,active,North Luwu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2338,22,294,active,East Luwu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2339,22,295,active,Luwu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2340,22,296,active,Muna,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2341,22,297,active,Baubau,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2342,22,298,active,North Mamuju,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2343,22,299,active,Konawe,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2344,22,300,active,Parigi Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2345,22,301,active,Poso,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2346,22,302,active,Banggai,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2347,22,303,active,Maros Kabupaten North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2348,22,304,active,Majene,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2349,22,305,active,North Toraja,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2350,22,306,active,Aceh Singkil,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2351,22,307,active,Aceh Tenggara,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2352,22,308,active,Asahan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2353,22,309,active,Batu Bara,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2354,22,310,active,Central Tapanuli,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2355,22,311,active,Dairi,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2356,22,312,active,Gunungsitoli,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2357,22,313,active,Karo,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2358,22,314,active,Labuhan Batu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2359,22,315,active,Langkat,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2360,22,316,active,Mandailing Natal,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2361,22,317,active,Nias,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2362,22,318,active,North Labuhan Batu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2363,22,319,active,North Padang Lawas,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2364,22,320,active,North Tapanuli,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2365,22,321,active,Padang Lawas,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2366,22,322,active,Padang Sidempuan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2367,22,323,active,Samosir,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2368,22,324,active,Serdang Bedagai,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2369,22,325,active,Sibolga,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2370,22,326,active,South Labuhan Batu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2371,22,327,active,Tebing Tinggi,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2372,22,328,active,Toba Samosir,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2373,22,329,active,Simalungun,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2374,22,330,active,Simalungun Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2375,22,331,active,Boengkoelan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2376,22,332,active,Jembrana West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2377,22,333,active,Kebumen,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2378,22,334,active,Klungkung,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2379,22,335,active,Merauke,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2380,22,336,active,Singaparna,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2381,22,337,active,Trenggalek,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2382,22,338,active,Tulungagung South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2383,22,339,active,Banjarnegara,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2384,22,340,active,Blitar Kabupaten East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2385,22,341,active,Blora Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2386,22,343,active,Cilacap Kabupaten East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2387,22,344,active,Cilacap Kabupaten North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2388,22,345,active,Brebes Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2389,22,348,active,Gunung Kidul,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2390,22,349,active,Cilacap Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2391,22,350,active,Lumajang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2392,22,351,active,Pacitan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2393,22,352,active,Pamekasan Kabupaten North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2394,22,353,active,Purwodadi North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2395,22,354,active,Purworejo North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2396,22,355,active,Situbondo,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2397,22,356,active,Sumenep Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2398,22,357,active,Tegal Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2399,22,358,active,Temanggung,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2400,22,359,active,Wonosobo,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2401,22,360,active,Central Lombok Regency,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2402,22,362,active,Pati Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2403,22,363,active,Pemalang Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2404,22,364,active,Banjar,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2405,22,365,active,Ciamis,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2406,22,366,active,Cikuray,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2407,22,367,active,Garut Kabupaten,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2408,22,368,active,Garut Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2409,22,369,active,Lembang North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2410,22,370,active,Majalengka North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2411,22,371,active,Pangandaran,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2412,22,372,active,Bandung Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2413,22,373,active,Sukabumi South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2414,22,374,active,Sumedang East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2415,22,375,active,Sumedang West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2416,22,376,active,Pringsewu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2417,22,377,active,Tarakan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2418,22,378,active,Hulu Sungai North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2419,22,379,active,Balikpapan East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2420,22,380,active,Bangka Kabupaten Southwest,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2421,22,382,active,Banjarsari,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2422,22,383,active,Belinyu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2423,22,384,active,Belitung Kabupaten East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2424,22,385,active,Bintan Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2425,22,386,active,Bitung,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2426,22,387,active,Buol,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2427,22,388,active,Humbang Hasundutan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2428,22,389,active,Bengkalis,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2429,22,391,active,Gorontalo Kabupaten North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2430,22,392,active,Gorontalo Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2431,22,393,active,Jembrana East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2432,22,394,active,Bandar Lampung South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2433,22,395,active,Hulu Sungai Central,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2434,22,396,active,Karangasem East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2435,22,397,active,Karimun,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2436,22,398,active,Bintan Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2437,22,399,active,Bangka Central,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2438,22,400,active,Bangli,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2439,22,401,active,Kolaka,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2440,22,402,active,Tenggamus,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2441,22,403,active,Kotawaringin,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2442,22,404,active,Kapuas,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2443,22,405,active,Kutai Kartanegara,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2444,22,406,active,Lahat,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2445,22,407,active,Muara Enim,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2446,22,408,active,Empat Lawang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2447,22,409,active,Langsa,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2448,22,410,active,Tamiang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2449,22,411,active,Lhokseumawe,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2450,22,412,active,Lombok Kabupaten East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2451,22,413,active,Lubuklinggau,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2452,22,414,active,Karangasem Kabupaten West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2453,22,415,active,Tapin,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2454,22,416,active,Hulu Sungai South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2455,22,417,active,Minahasa Kabupaten South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2456,22,418,active,Pahuwato,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2457,22,419,active,Musirawas,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2458,22,420,active,Padang Panjang,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2459,22,421,active,Pagar Alam,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2460,22,422,active,Penajam,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2461,22,423,active,Paser,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2462,22,424,active,Bangka Tengah,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2463,22,425,active,Pelalawan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2464,22,426,active,Tabalong,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2465,22,427,active,Kepulauan Selayar,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2466,22,428,active,Rokan Hilir,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2467,22,429,active,Rokan Hulu,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2468,22,430,active,Kotawaringin Kabupaten East,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2469,22,431,active,Katingan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2470,22,433,active,Pidie,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2471,22,434,active,Sukamara,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2472,22,435,active,Sungai Liat,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2473,22,436,active,Tabanan North,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2474,22,437,active,Tabanan West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2475,22,438,active,Berau,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2476,22,439,active,Indragiri Hilir,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2477,22,440,active,Toli-Toli,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2478,22,441,active,Agam,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2479,22,442,active,Dharmasraya,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2480,22,443,active,Kota Lima Puluh,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2481,22,444,active,Pasaman West,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2482,22,445,active,Pasaman,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2483,22,446,active,Pesisir Selatan,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2484,22,447,active,SawahLunto,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2485,22,448,active,Sijunjung,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2486,22,449,active,Solok Regency,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2487,22,450,active,Solok South,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2488,22,451,active,Tanah Datar,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2489,22,452,active,Batang Hari,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2490,22,453,active,Bungo,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2491,22,455,active,Merangin,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2492,22,456,active,Muaro Jambi,"2025-05-10 10:33:15","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
