"display_name","id","demand_zone_id","attribute_key","attribute_value","display","created_at","created_by","updated_at","updated_by"
Halodoc Home Care Yogyakarta,114,18,min_cart_price,"0",,"2024-05-02 11:20:07",wiwin.dwiutami.hakim,"2024-05-02 11:20:07",wiwin.dwiutami.hakim
Halodoc Home Care Yogyakarta,182,18,timezone,Asia/Jakarta,1,"2024-10-07 09:09:29",jocelyn.tandrian,"2024-10-07 09:09:29",jocelyn.tandrian
Halodoc Home Care Yogyakarta,183,18,timezone,Asia/Jakarta,1,"2024-10-07 09:09:29",jocelyn.tandrian,"2024-10-07 09:09:29",jocelyn.tandrian
Halodoc Home Care Yogyakarta TMC,232,30,time_span_allowed_for_cancellation,"24",,"2025-01-14 11:32:30",wiwin.dwiutami.hakim,"2025-01-14 11:32:30",wiwin.dwiutami.hakim
Halodoc Home Care Yogyakarta TMC,233,30,time_span_allowed_for_reschedule,"24",,"2025-01-14 11:32:30",wiwin.dwiutami.hakim,"2025-01-14 11:32:30",wiwin.dwiutami.hakim
Halodoc Home Care Yogyakarta TMC,234,30,transportation_fee_condition,false,,"2025-01-14 11:32:30",wiwin.dwiutami.hakim,"2025-01-14 11:32:30",wiwin.dwiutami.hakim
Halodoc Home Care Yogyakarta TMC,235,30,time_span_allowed_for_cancellation_unit,HOURS,,"2025-01-14 11:32:30",wiwin.dwiutami.hakim,"2025-01-14 11:32:30",wiwin.dwiutami.hakim
Halodoc Home Care Yogyakarta TMC,236,30,transportation_fee,"0",,"2025-01-14 11:32:30",wiwin.dwiutami.hakim,"2025-01-14 11:32:30",wiwin.dwiutami.hakim
Halodoc Home Care Yogyakarta TMC,237,30,time_span_allowed_for_reschedule_unit,HOURS,,"2025-01-14 11:32:30",wiwin.dwiutami.hakim,"2025-01-14 11:32:30",wiwin.dwiutami.hakim
Halodoc Home Care Yogyakarta TMC,238,30,min_cart_price,"0",,"2025-01-14 11:32:30",wiwin.dwiutami.hakim,"2025-01-14 11:32:30",wiwin.dwiutami.hakim
Halodoc Home Care Yogyakarta TMC,239,30,timezone,Asia/Jakarta,1,"2025-01-14 11:32:30",wiwin.dwiutami.hakim,"2025-01-14 11:32:30",wiwin.dwiutami.hakim
PND,13,4,time_span_allowed_for_cancellation,"24",,"2023-08-09 18:10:31",wiwin.dwiutami.hakim,"2023-08-09 18:10:31",wiwin.dwiutami.hakim
PND,14,4,time_span_allowed_for_reschedule,"24",,"2023-08-09 18:10:31",wiwin.dwiutami.hakim,"2023-08-09 18:10:31",wiwin.dwiutami.hakim
PND,15,4,time_span_allowed_for_cancellation_unit,HOURS,,"2023-08-09 18:10:31",wiwin.dwiutami.hakim,"2023-08-09 18:10:31",wiwin.dwiutami.hakim
PND,16,4,time_span_allowed_for_reschedule_unit,HOURS,,"2023-08-09 18:10:31",wiwin.dwiutami.hakim,"2023-08-09 18:10:31",wiwin.dwiutami.hakim
PND,118,4,transportation_fee_condition,false,,"2024-05-30 17:12:51",audhy.prabowo,"2024-05-30 17:12:51",audhy.prabowo
PND,119,4,transportation_fee,"0",,"2024-05-30 17:12:51",audhy.prabowo,"2024-05-30 17:12:51",audhy.prabowo
PND,120,4,min_cart_price,"0",,"2024-05-30 17:12:51",audhy.prabowo,"2024-05-30 17:12:51",audhy.prabowo
PND,148,4,timezone,Asia/Jakarta,1,"2024-06-29 17:06:03",wiwin.dwiutami.hakim,"2024-06-29 17:06:03",wiwin.dwiutami.hakim
PND,149,4,timezone,Asia/Jakarta,1,"2024-06-29 17:06:04",wiwin.dwiutami.hakim,"2024-06-29 17:06:04",wiwin.dwiutami.hakim
